.exparteapl̃icafirmit̃ꝓtestent᷑.utsciant	. ex parte apl̃ica firmit̃ ꝓtestent᷑ . ut sciant
sesuꝑhocĩnouissimodistrictiexaminisdie:	se suꝑ hoc ĩ nouissimo districti examinis die :
coramtrem̃doiudiceresponsuros.	coram trem̃do iudice responsuros .
pͥustñꝮsid̃antesquaconsc̃iaqͣuesecuritatecõparerepotuerĩt	pͥus tñ Ꝯsid̃antes qua consc̃ia qͣue securitate cõparere potuerĩt
coramunigenitodei	coram unigenito dei
filioih̃sxp̃o.cui	filio ih̃s xp̃o . cui
õiadeditpat̃ĩman᷒.	õia dedit pat̃ ĩ man᷒ .
sieiꝓpecc̃orib;crucifixoseruirerenuerintinhoc	si ei ꝓ pecc̃orib ; crucifixo seruire renuerint in hoc
negotio.qͣi	negotio . qͣi
ꝓpͥesibiꝓpͥo.cui᷒muñeuiuũt.	ꝓpͥe sibi ꝓpͥo . cui᷒ muñe uiuũt .
cui᷒bñficiosustentant᷑.qͥnetiamcui᷒sanguine	cui᷒ bñficio sustentant᷑ . qͥn etiam cui᷒ sanguine
sũtredempti.ne	sũt redempti . ne
gͦinhumeros	gͦ in humeros
hominũoneragrauia⁊importabiliaĩponereuideam᷑quedigito	hominũ onera grauia ⁊ importabilia ĩponere uideam᷑ que digito
nr̃omouerenolum᷒:similesillisquidicunt.	nr̃o mouere nolum᷒ : similes illis qui dicunt .
utiq;⁊ñfaciunt.Eccenosde	utiq ;⁊ ñ faciunt . Ecce nos de
hiisq̃ultranecessarias⁊mod̃atasexpensas	hiis q̃ ultra necessarias ⁊ mod̃atas expensas
potuimusreseruare.xxx.milia	potuimus reseruare . xxx . milia
librarũinhocopusconcedim᷒	librarũ in hoc opus concedim᷒
.⁊donam᷒.p̃t̃nauigiũqd̃crucesignatis	.⁊ donam᷒ . p̃t̃ nauigiũ qd̃ cruce signa tis
deurbeatq;uicinispartib;Ꝯferemus.assignaturi	de urbe atq ; uicinis partib ; Ꝯferemus . assignaturi
.nich̃omin᷒adḣop᷒.triamiliamarcharũargenti	. nich̃omin᷒ ad ḣ op᷒ . tria milia marcharũ argenti
.q̃apudnosde	. q̃ apud nos de
qͦzdamfideliũ	qͦzdam fideliũ
elemosinisremanserũt.aliisĩnecc̃itates⁊utilitatesp̃dicteterre	elemosinis remanserũt . aliis ĩ necc̃itates ⁊ utilitates p̃dicte terre
ꝑman᷒felicismemorie.	ꝑ man᷒ felicis memorie .
albertiIerosolimitanipatͥarche.acmagr̃oꝝtempli⁊	alberti Ierosolimitani patͥarche . ac magr̃oꝝ templi ⁊
hospitalisfidelit̃distributis.cupientesautẽalioseccͣrump̃latos	hospitalis fidelit̃ distributis . cupientes autẽ alios eccͣrum p̃latos
nͨnonclericosuniũsos	nͨ non clericos uniũsos
⁊ĩmerito	⁊ ĩ merito
⁊ĩp̃miohr̃eparticipes⁊cõsortes.excõmuni	⁊ ĩ p̃mio hr̃e participes ⁊ cõsortes . ex cõmuni
Ꝯciliiapprobationestatuim᷒	Ꝯcilii approbatione statuim᷒
utõsom̃ioclericitamsubti	ut õs om̃io clerici tam subti
qͣmprelati.	qͣm prelati .
uicesimaeccl̃iasticoꝝꝓuentuumusq;adtͥenniumintegreꝮferãt	uicesima eccl̃iasticoꝝ ꝓuentuum usq ; ad tͥennium integre Ꝯferãt
ĩsubsidiumt̃resc̃e.ꝑmanuseoꝝqͥ	ĩ subsidium t̃re sc̃e . ꝑ manus eoꝝ qͥ
adhocfuerĩtꝓuidentiaapl̃ica	ad hoc fuerĩt ꝓuidentia apl̃ica
ordinati.quib;damdumtaxatreligosisexceptisp̃statione	ordinati . quib ; dam dum taxat religosis exceptis p̃statione
meritoeximendis.Illisq;similit̃.	merito eximendis . Illisq ; similit̃ .
qͥassumpto.l̃assumendocrucissignacl̃o	qͥ assumpto . l̃ assumendo crucis signacl̃o
.suntꝑsonal̃rꝓfecturi.nosaũt⁊	. sunt ꝑsonal̃r ꝓfecturi . nos aũt ⁊
fratresnr̃i.sancteeccl̃ieromane	fratres nr̃i . sancte eccl̃ie romane
cardinales.plenariamdecimamꝑsoluem᷒	cardinales . plenariam decimam ꝑsoluem᷒
.sciantq;seom̃sadhocfideliter	. sciantq ; se om̃s ad hoc fideliter
obseruand̃ꝑ	obseruand̃ ꝑ
excõicatõissententiãobligatos.Itaquod	excõicatõis sententiã obligatos . Ita quod
illiquisuꝑfraudemscient̃	illi qui suꝑ fraudem scient̃
cõmiserint:sentñtiamexcõicationisĩcurrant.sane	cõmiserint : sentñtiam excõicationis ĩcurrant . sane
.qꝛiustoiudiciocelestisimꝑatoris	. qꝛ iusto iudicio celestis imꝑatoris
obsequiisin	obsequiis in
herentes.sp̃alidecet	herentes . sp̃ali decet
p̃rogatiuagaud̃e.	p̃rogatiua gaud̃e .
cũtemp᷒ꝓficiscendiannũ	cũ temp᷒ ꝓficiscendi annũ
excedatĩmodico.crucesignaticollectiᷤ	excedat ĩ modico . cruce signati collectiᷤ
.l̃talliis.aliisq;gͣuaminib	. l̃ talliis . aliisq ; gͣuaminib
;sintĩmunes	; sint ĩmunes
.quoꝝꝑͣs	. quoꝝ ꝑͣs
⁊bona.p᷒crucẽsusceptam:	⁊ bona . p᷒ crucẽ susceptam :
subbeatipetri⁊nr̃aꝓtectionesuscepimus.statuentes	sub beati petri ⁊ nr̃a ꝓtectione suscepimus . statuentes
utsubarchiep̃orũep̃oꝝ.	ut sub archiep̃orũ ep̃oꝝ .
atq;oĩum	atq ; oĩum
p̃latoꝝeccl̃iedefensioneꝮsistant.ꝓpriisnichilomin᷒ꝓtectorib;	p̃latoꝝ eccl̃ie defensione Ꝯsistant . ꝓpriis nichilomin᷒ ꝓtectorib ;
adbocspecial̃rdeputatis.Itauͭbonaeoꝝ.	ad boc special̃r deputatis . Ita uͭ bona eoꝝ .
donͨdeip̃oꝝobitu.certissimereditucognoscatur:	donͨ de ip̃oꝝ obitu . certissime reditu cognoscatur :
ĩtegramaneantacqͥeta.⁊siquisqͣmcontͣp̃sũpserit:	ĩtegra maneant acqͥeta .⁊ si quisqͣm contͣ p̃sũpserit :
cẽ.ecc.Ꝯpescat᷑	cẽ . ecc . Ꝯpescat᷑
.siquiuͦ	. si qui uͦ
ꝓficiscẽtiumilluc	ꝓficiscẽtium illuc
.adprestandasusurasiuram̃toteneant᷑astricti	. ad prestandas usuras iuram̃to teneant᷑ astricti
:creditoreseorum.	: creditores eorum .
uͭremittanteisp̃stitum	uͭ remittant eis p̃stitum
iuram̃tũ.⁊ab	iuram̃tũ .⁊ ab
usurarumexactionedesistant:eademp̃cipimusdistrictione	usurarum exactione desistant : eadem p̃cipimus districtione
compelli.Quidsiquis	compelli . Quid siquis
creditorumeosadsolutionẽcoegerĩtusurarũ:eũadrestitutionẽ	creditorum eos ad solutionẽ coegerĩt usurarũ : eũ ad restitutionẽ
earumsimilicogi	earum simili cogi
aĩadũsionemandam᷒.Iudeosũo	aĩadũsione mandam᷒ . Iudeos ũo
adremittendasusurasꝑscl̃aremcompellip̃cipim᷒potestatem.⁊	ad remittendas usuras ꝑ scl̃arem compelli p̃cipim᷒ potestatem .⁊
donecillasremisserĩt:abuniũsisxp̃ifidelib;	donec illas remisserĩt : ab uniũsis xp̃i fidelib ;
ꝑexcõicatõissententiãeis	ꝑ excõicatõis sententiã eis
om̃inocõmuniodeneget᷑.hiisaũtqͥuideisdebitasoluere	om̃ino cõmunio deneget᷑ . hiis aũt qͥ uideis debita soluere
neqͥuerĩt.ĩp̃sentisicpͥncipessecularesutilidilatione	neqͥuerĩt . ĩ p̃senti sic pͥncipes seculares utili dilatione
prouideant.qd̃postiterarreptũusq̃qͦdeip̃oꝝobitu	prouideant . qd̃ post iter arreptũ usq̃qͦ de ip̃oꝝ obitu
.l̃reditucertissimecognoscat᷑.	. l̃ reditu certissime cogno scat᷑ .
usurarũĩcõmodañĩc᷑ãtꝑfecteꝮscencatactionis.Quodꝑ	usurarũ ĩcõmoda ñ ĩc᷑ãt ꝑfecte Ꝯscencat actionis . Quod ꝑ
pleni᷒declarat᷑.ꝑhocꝙmonsiste.mons	pleni᷒ declarat᷑ . ꝑ hoc ꝙ mons iste . mons
orebdr̃	oreb dr̃
.orebenimadorint̃pretat᷑.Inmontẽ	. oreb enim ador int̃pretat᷑ . In montẽ
itaq;orebascendit	itaq ; oreb ascendit
.quicaritatisardore	. qui caritatis ardore
succensus.p̃rogatiuaꝮũsationiscet̃osañcellit.Inmonte	succensus . p̃rogatiua Ꝯũsationis cet̃os añcellit . In monte
istodñs.ĩflãma	isto dñs . ĩ flãma
ignismoysilegit᷑apparuisse.	ignis moysi legit᷑ apparuisse .
Ꝯstattñrubũ	Ꝯstat tñ rubũ
ĩquodñs	ĩ quo dñs
apparuit:penitusillesũpermansisse	apparuit : penitus ille sũ permansisse
.Inquofc̃odaturintelligi.qꝛigniscaritatis	. In quo fc̃o datur intelligi . qꝛ ignis caritatis
ñꝮburit.	ñ Ꝯburit .
s;illumĩat	s ; illumĩat
.nonꝮsumit.	. non Ꝯsumit .
s;Ꝯseruat.qꝛuirtutesua	s ; Ꝯseruat . qꝛ uirtute sua
forisspinaspecc̃orumexurit.⁊int᷒uiriditatemuirtutũ	foris spinas pecc̃orum exurit .⁊ int᷒ uiri ditatem uirtutũ
illibatãcustodit.ascendam᷒frẽsĩmontẽistũ	illibatã custodit . ascendam᷒ frẽs ĩ montẽ istũ
.⁊abigne	.⁊ ab igne
istocalefieri	isto calefieri
satagam᷒.ñmaneam᷒insegor	satagam᷒ . ñ maneam᷒ insegor
.ciuitateparua	. ciuitate parua
.s;ĩmonte	. s ; ĩ monte
istosaluosnosfaciamus.ꝓfessionienĩnr̃e	isto saluos nos faciamus . ꝓfessioni enĩ nr̃e
cõuenit.utñsolũmandata.	cõuenit . ut ñ solũ mandata .
s;⁊Ꝯsiliadiuinastudeam᷒adimplere.⁊ĩtabernaculo	s ;⁊ Ꝯsilia diuina studeam᷒ adimplere .⁊ ĩ tabernaculo
dñiseruientes.ñ	dñi seruientes . ñ
tm̃ĩsc̃a.s;⁊insc̃ascõꝝ	tm̃ ĩ sc̃a . s ;⁊ in sc̃a scõꝝ
Ꝯtendam᷒introire.	Ꝯtendam᷒ introire .
maneam᷒ĩmonteistocũmoyse.⁊c̃dño	maneam᷒ ĩ monte isto cũ moyse .⁊ c̃ dño
freq̃nt̃colloquam᷑	freq̃nt̃ colloquam᷑
.uttandẽꝑuenireualeam᷒admontẽillũ:qͥ	. ut tandẽ ꝑuenire ualeam᷒ ad montẽ illũ : qͥ
positusẽĩuerticemontiũ.adquẽfluentom̃s	positus ẽ ĩ uertice montiũ . ad quẽ fluent om̃s
gentes.ad	gentes . ad
huncmontẽꝓph̃a	hunc montẽ ꝓph̃a
nosĩuitans	nos ĩuitans
ait.uenite	ait . uenite
ascendam᷒inmontẽdñi.mõsiste.dñsẽ	ascendam᷒ in montẽ dñi . mõs iste . dñs ẽ
ih̃cxp̃c.	ih̃c xp̃c .
monspinguis.monscoagulat᷒.	mons pinguis . mons coagulat᷒ .
cuimontesĩcaseati.ñualẽtcoequari.Ip̃e	cui montes ĩ caseati . ñ ualẽt coequari . Ip̃e
ẽenĩquemunxitd̃soleoleticiep̃particib	ẽ enĩ quem unxit d̃s oleo leticie p̃particib
;suis.qͥgr̄amñadmensurãaccepit	; suis . qͥ gr̄am ñ ad mensurã accepit
.s;eãfidelib;suis.prout	. s ; eã fidelib ; suis . pro ut
cuiq;noũitexpedire:gratuitabonitatedistribuit.	cuiq ; noũit expedire : gratuita bonitate distribuit .
adhuncmontẽ.i.adseip̃m.ꝑduc̃e	ad hunc montẽ . i . adse ip̃m . ꝑduc̃e
nosdignet᷑.dñs	nos dignet᷑ . dñs
nr̃ih̃c	nr̃ ih̃c
xp̃c.qͥ	xp̃c . qͥ
cũpatre⁊sp̃usc̃ouiuit	cũ patre ⁊ sp̃u sc̃o uiuit
⁊regnatꝑom̃iascl̃oꝝscl̃a.amenremuitih̃c	⁊ regnat ꝑ om̃ia scl̃oꝝ scl̃a . amen remuit ih̃c
spũ.⁊turbauitseip̃m.⁊	spũ .⁊ turbauit se ip̃m .⁊
lacrimat᷒est⁊clamauit.lazare	lacrimat᷒ est ⁊ clamauit . lazare
ueniforas.legimusinscͥpturis	ueni foras . legimus in scͥpturis
sacris.⁊utinãscriptumsitindelebilisin	sacris .⁊ utinã scriptum sit in delebilis in
cordib᷒nr̃is.qꝛomnisxp̃i	cordib᷒ nr̃is . qꝛ omnis xp̃i
actio:animefidelisestlectio.siquidem	actio : anime fidelis est lectio . siquidem
ip̃exp̃crectelibricenseturnomine	ip̃e xp̃c recte libri censetur nomine
.eoquodinip̃oformamuitenr̃elegeredebeamus	. eoquod in ip̃o formam uite nr̃e legere debeamus
.dequolibͦ	. de quo libͦ
ꝑezechielemꝓph̃amscͥptumest	ꝑ ezechielem ꝓph̃am scͥptum est
.Expanditcorammelibrum.	. Expandit coram me librum .
qͥscͥptus	qͥ scͥptus
eratintus⁊	erat intus ⁊
foris.Etdñsĩ	foris . Et dñs ĩ
euangl̃ioloquensaddiscipl̃os	euangl̃io loquens ad discipl̃os
.gaudeteinquit.	. gaudete inquit .
quianominaur̃ascͥptast̃inlibrouite.	quia nomina ur̃a scͥpta st̃ in libro uite .
felixanima	felix anima
queĩlibrohoclegereiugiter⁊meditari	que ĩ libro hoc legere iugiter ⁊ meditari
studũit.⁊adexẽplũredẽptorissui.iusticie⁊sc̃itatis	studũit .⁊ ad exẽplũ redẽptoris sui . iusticie ⁊ sc̃itatis
oꝑib;fũitin	oꝑib ; fũit in
formata.freq̃nsenĩhui᷒libri	formata . freq̃ns enĩ hui᷒ libri
lectio.rediredocetadcorhominẽ.⁊culpasagnoscere	lectio . redire docet ad cor hominẽ .⁊ culpas agnoscere
.suspirare	. suspirare
adueniã.	ad ueniã .
morescõponere	mores cõponere
.carnemsubic̃esp̃ui.salutemquerere.	. carnem subic̃e sp̃ui . salutem querere .
uitãĩuenire.Etqͥdem	uitã ĩuenire . Et qͥdem
diũsosinhoclibrodiũsalegentes.ezechielisꝓph̃etestimoniũ	diũsos in hoc libro diũsa legentes . ezechielis ꝓph̃e testimoniũ
cõꝓbat.qui	cõꝓbat . qui
ĩeodemlibrocoramseexpanso	ĩ eodem libro coram se expanso
.lam̃tationes⁊carm̃.⁊ue.	. lam̃tationes ⁊ carm̃ .⁊ ue .
scͥptafuisseꝮmemorat.	scͥpta fuisse Ꝯmemorat .
Expanditinqͥtcorammelibrũ.qͥeratscͥptus	Expandit inqͥt coram me librũ . qͥ erat scͥptus
int᷒⁊foris.⁊scͥptaerantin	int᷒ ⁊ foris .⁊ scͥpta erant in
eo.lam̃tationes	eo . lam̃tationes
.⁊carm̃.⁊ue.triah̃adtriplicemstatũ	.⁊ carm̃ .⁊ ue . tria h̃ ad triplicem statũ
uitep̃sentisñinꝮgruerespiciunt.inquodiũsi	uite p̃sentis ñ inꝮgrue respiciunt . in quo diũsi
diũsisaffectistudiis.ul̃	diũsis affecti studiis . ul̃
abinuioad	ab in uio ad
uiami᷒ticie	uiam i᷒ticie
.ꝑoꝑapenitentiedirigunt᷑.ul̃celestisgr̃e	. ꝑ oꝑa penitentie dirigunt᷑ . ul̃ celestis gr̃e
muñeiustificati.iamnuncĩ	muñe iustificati . iam nunc ĩ
semitisꝑfectionisambulãt.ul̃certelatash᷒	semitis ꝑfectionis ambulãt . ul̃ certe latas h᷒
seculiuiasgradientes.a	seculi uias gradientes . a
rectitudinemãdatoꝝd̃i	rectitudine mãdatoꝝ d̃i
.ꝑtortuososuitiorũ	. ꝑ tortuosos uitiorũ
circuit᷒.magisacmagiselongant᷑	circuit᷒ . magis ac magis elongant᷑
.st̃enimqͥdamquiuitiis⁊	. st̃ enim qͥdam qui uitiis ⁊
scelerib;irretiti.dum	scelerib ; irretiti . dum
recogitantsuppliciaimpiis	recogitant supplicia impiis
⁊pecc̃orib;p̃parata.dum.dumattendũt	⁊ pecc̃orib ; p̃parata . dum . dum attendũt
carc̃emtenebrosũ.fletus	carc̃em tenebrosũ . fletus
⁊stridorẽdentiũ.uermemquiñ	⁊ stridorẽ dentiũ . uermem qui ñ
morit᷑.ignẽqͥñ	morit᷑ . ignẽ qͥ ñ
extĩguit᷑.dumĩquam	extĩguit᷑ . dum ĩquam
attendunth̃om̃ia.m̃teꝮpungũt᷑.	attendunt h̃ om̃ia . m̃te Ꝯpungũt᷑ .
Ꝯfugiũtadlam̃tapenitẽtie.plangũtfortit̃malaq̃	Ꝯfugiũt ad lam̃ta penitẽtie . plangũt fortit̃ mala q̃
Ꝯmisert̃.ethiiinlibroqͥ	Ꝯmisert̃ . et hii in libro qͥ
xp̃cest:lam̃tationesscͥptas	xp̃c est : lam̃tationes scͥptas
inueniunt.sunt	inueniunt . sunt
aliiqͥmagnitudinembeneficioꝝ	alii qͥ magnitudinem beneficioꝝ
deiergase	dei erga se
diligenti᷒intuentes.qd̃uidelicet	diligenti᷒ intuentes . qd̃ uidelicet
.depecc̃iꝑpetrationemerentib;.ñsolũ	. de pecc̃i ꝑpetratione merentib ;. ñ solũ
Ꝯmissamisericordit̃	Ꝯmissa misericordit̃
dimisit.s;⁊	dimisit . s ;⁊
amissalib̃aliterrestaurauit.	amissa lib̃aliter restaurauit .
qd̃dignos	qd̃ dignos
supplicio.sanguineꝓpͥodemorte	supplicio . sanguine ꝓpͥo de morte
redemit.ꝙdeniq;ꝑseũantib	redemit . ꝙ deniq ; ꝑseũantib
;infinẽ:eaqueocul᷒ñuid̃	; in finẽ : ea que ocul᷒ ñ uid̃
.necaurisaudiuit.nec	. nec auris audiuit . nec
incorhom̃isascendunt.reꝓmisit:tales	in cor hom̃is ascendunt . reꝓmisit : tales
inqͣmspecelestiumbonoꝝꝮfortati.	inqͣm spe celestium bonoꝝ Ꝯfortati .
currũthilariteruiammandatoꝝd̃i.⁊utmereant᷑assequiqd̃	currũt hilariter uiam mandatoꝝ d̃i .⁊ ut mereant᷑ assequi qd̃
d̃sreꝓmittit:	d̃s reꝓmittit :
studẽtmodisom̃ib;	studẽt modis om̃ib ;
amareꝙp̃cipit	amare ꝙ p̃cipit
.pregaudiosp̃cĩuocẽlaudis	. pregaudio sp̃c ĩuocẽ laudis
⁊iubilationiserumpũt	⁊ iubilationis erumpũt
.⁊hiiinlibroqͥxp̃c	.⁊ hii in libro qͥ xp̃c
ẽcarmenexaratũĩueniunt.de	ẽ carmen exaratũ ĩueniunt . de
quocarminepsalmistaait.statuitsuprapetrampedes	quo carmine psalmista ait . statuit supra petram pedes
meos.⁊direxitgressusmeos.Etĩmisitĩos	meos .⁊ direxit gressus meos . Et ĩmisit ĩ os
meũcanticũnouũ.carmendeonostro.st̃⁊	meũ canticũ nouũ . carmen deo nostro . st̃ ⁊
aliiqui	alii qui
inꝓfundouitioꝝꝮstituti	in ꝓfundo uitioꝝ Ꝯstituti
.postperpetrata	. post per petrata
mala:ceruicẽmentiserigt̃adnullaspenitentielam̃tationesĩclinant᷑	mala : ceruicẽ mentis erigt̃ ad nullas penitentie lam̃tationes ĩclinant᷑
.nullacelestiũgaudioꝝcorrigunt᷑exspectatione	. nulla celestiũ gaudioꝝ corrigunt᷑ exspectatione
.⁊hiiꝓculdubioĩlibroquixp̃cest:scͥptum	.⁊ hii ꝓculdubio ĩ libro qui xp̃c est : scͥptum
uedãpnationiset̃̄ne.	ue dãpnationis et̃̄ne .
ꝑlamẽtationesigit᷑:penĩa⁊lacͥme	ꝑ lamẽtationes igit᷑ : penĩa ⁊ lacͥme
pecc̃orũ.ꝑcarmen:	pecc̃orũ . ꝑ carmen :
gaudiai᷒toꝝ	gaudia i᷒toꝝ
.ꝑue:supplicia	. ꝑ ue : supplicia
reꝓboꝝꝮuenient̃expͥmunt᷑.tibigͥ	reꝓboꝝ Ꝯuenient̃ expͥmunt᷑ . tibi gͥ
uirbonequiꝑadoptionis	uir bone qui ꝑ adoptionis
sp̃minluce	sp̃m in luce
sereniorisꝮscientieiocũdaris.qui	serenioris Ꝯscientie iocũdaris . qui
repletusfructui᷒ticie.mordacipecc̃oꝝmemoria.ñ	repletus fructu i᷒ticie . mordaci pecc̃oꝝ memoria . ñ
pungeris:tibiĩꝗͣ:carmen	pungeris : tibi ĩꝗͣ : carmen
inhoclibroloquit᷑uerbacõsolationis.	in hoc libro loquit᷑ uerba cõsolationis .
ũbaspirital̃iocũditatisq̃st̃.adepcõ	ũba spirital̃ iocũditatis q̃ st̃ . ad epcõ
gr̃e.feruordeuotionisĩt̃ne.angl̃oꝝꝮsortium.	gr̃e . feruor deuotionis ĩ t̃ne . angl̃oꝝ Ꝯsortium .
gaudiũsinefinemansurũ.utꝓ	gaudiũ sine fine mansurũ . ut ꝓ
huisom̃ib;gr̃asagensdeo:ꝑtẽporalẽbonoꝝ	huis om̃ib ; gr̃as agens deo : ꝑtẽporalẽ bonoꝝ
oꝑumex̄citationẽ.transeasqñq;felicit̃	oꝑum ex̄ citationẽ . transeas qñq ; felicit̃
adfut̃egl̃ieꝑhennitatẽ.tuaũh̃opecc̃or	ad fut̃e gl̃ie ꝑ hennitatẽ . tu aũ h̃o pecc̃or
qͥiampͥdemfedusinisti	qͥ iam pͥdem fedus in isti
cummorte.⁊pactumcũinferno.	cum morte .⁊ pactum cũ inferno .
quicumlazarosepultusiacesĩsepulcrotenebrose	qui cum lazaro sepultus iaces ĩ sepulcro tenebrose
cõscientie.p̃ssuslapidepͣueꝮsuetudinis.ligatusinstitis	cõscientie . p̃ssus lapide pͣue Ꝯsuetudinis . ligatus institis
pecc̃oꝝ.⁊uelatã	pecc̃oꝝ .⁊ uelatã
hñsfaciemsudariopessimo	hñs faciem sudario pessimo
int̃nececitatis.tu	int̃ne cecitatis . tu
inqͣmqͥsicdormis:aduocemredẽptoris	inqͣm qͥ sic dormis : aduocem redẽptoris
saltẽnũcexurrgeamortius	saltẽ nũc exurrge a mortius
.⁊uteuadasuedãpnationiset̃ne:legeinlibro	.⁊ ut euadas ue dãpnationis et̃ne : lege in libro
hoclam̃tationesdoloris	hoc lam̃tationes doloris
⁊penĩe.corpustuumcrucifige	⁊ penĩe . corpus tuum crucifige
cumuiciis⁊Ꝯcupiscentiisei᷒.ut⁊ip̃os	cum uiciis ⁊ Ꝯcupiscentiis ei᷒ . ut ⁊ ip̃os
sensuscorporis.anoxiispostmodumretrahasexcessib;.ne	sensus corporis . a noxiis postmodum retrahas excessib ;. ne
uidl̃c.ocl̃s	uidl̃c . ocl̃s
uideatuanitatẽ	uideat uanitatẽ
.neaurisaudiatiudiciũ	. ne auris audiat iudiciũ
sanguinisul̃detractionẽ.	sanguinis ul̃ detractionẽ .
nonodoratusq̃ratsuauia.	non odoratus q̃rat suauia .
ñgustusdeliciosa:ñdeniq;manusextendat᷑	ñ gustus deliciosa : ñ deniq ; manus extendat᷑
adillicita.certe	ad illicita . certe
sollicitudinẽredẽptoristuicircatediligenti᷒intuearis:iã	sollicitudinẽ redẽptoris tui circa te diligenti᷒ intuearis : iã
decet̃osalutistue	decet̃o salutis tue
negligensacdesidiosuseẽñpot̃is.	negligens ac desidiosus eẽ ñ pot̃is .
quinĩmoreiectacuraꝝ	quin ĩmo reiecta curaꝝ
scl̃ariũcuriositate.totamsollicitudinemtuamĩip̃mꝓicies.	scl̃ariũ curiositate . totam sollicitudinem tuam ĩ ip̃m ꝓicies .
memorsemꝑuerbiilli᷒.	memor semꝑ uerbi illi᷒ .
quobeatuspetrusĩepl̃asuasalubrit̃nos	quo beatus petrus ĩ epl̃a sua salubrit̃ nos
ãmonensait.Omnemsollicitudinẽur̃amꝓicientes	ãmonens ait . Omnem sollicitudinẽ ur̃am ꝓicientes
ineum.q̃mip̃icuraẽde	ineum . q̃m ip̃i cura ẽ de
uob̃.hecaũsollicitudodiuinecaritatis	uob̃ . hec aũ sollicitudo diuine caritatis
⁊compassiõisergamiserũ.⁊uitioꝝfetentiũsordib᷒obuolutũ	⁊ compassiõis erga miserũ .⁊ uitioꝝ fetentiũ sordib᷒ obuolutũ
:inũbisquep̃misimus	: in ũbis que p̃misimus
euident̃expͥmit᷑.	euident̃ expͥmit᷑ .
ubiscͥptumẽ.fremuitih̃c	ubi scͥptum ẽ . fremuit ih̃c
sp̃u.⁊c̃.Inquib;ũbis	sp̃u .⁊ c̃ . In quib ; ũbis
qͣtuornob̃diligenti᷒attendenda	qͣtuor nob̃ diligenti᷒ attendenda
ꝓponũt᷑.queĩsuscitationelazari.ñsñ	ꝓponũt᷑ . que ĩ suscitatione lazari . ñ sñ
c̃ticausamist̃ii.	c̃ti causamist̃ii .
dñsegisseperhibet᷑.fremuitenimsp̃u.turbauitse	dñs egisse perhibet᷑ . fremuit enim sp̃u . turbauit se
ip̃m.lacͥmat᷒est.⁊clamauit	ip̃m . lacͥmat᷒ est .⁊ clamauit
.Queigiturredẽptornr̃insuscitationelazari	. Que igitur redẽptor nr̃ in suscitatione lazari
corporal̃rexhibuit:h̃iniustificationepecc̃oris.ꝑ	corporal̃r exhibuit : h̃ in iustificatione pecc̃oris . ꝑ
uisitationissuegr̃amcotidiespiritalit̃oꝑariñdesisbit	uisitationis sue gr̃am cotidie spiritalit̃ oꝑari ñ desisbit
.fremitenĩsp̃u.dum	. fremit enĩ sp̃u . dum
pecc̃oremꝑillicitadefluentẽ.det̃ret	pecc̃orem ꝑ illicita defluentẽ . det̃ret
et̃nisuppliciiꝮminatione.quasiturbatũseostenditcumin	et̃ni supplicii Ꝯminatione . quasi turbatũ se ostendit cum in
penitentẽutadlam̃tapenitentie	penitentẽ ut ad lam̃ta penitentie
redeat:temporalicõcutitadũsitate.necesseestenĩuͭ	redeat : temporali cõcutit adũsitate . necesse est enĩ uͭ
qͤmp̃miañĩuitant:saltemt̃roreseternedampnationis	qͤm p̃mia ñ ĩuitant : saltem t̃rores eterne dampnationis
.⁊ang᷒tietemporal̃adũsitatis.apecc̃is	.⁊ ang᷒tie temporal̃ adũsitatis . a pecc̃is
retrahant.lacͥmaturaũdumꝑaffectum	retrahant . lacͥmatur aũ dum ꝑ affectum
pat̃nepietatispenitentemsuscipitadueniam	pat̃ne pietatis penitentem suscipit adueniam
.uoceuͦclamosamortuũresuscitat:dumde	. uoce uͦ clamosa mortuũ resuscitat : dum de
ꝓfundauitioꝝuoraginemiscd̃it̃ereptum.	ꝓfunda uitioꝝ uoragine miscd̃it̃ ereptum .
ꝑuirtutẽuereconfessionis:reuocataduitam.nonnemanifeste	ꝑuirtutẽ uere confessionis : reuocat ad uitam . nonne manifeste
Ꝯtrapecc̃oresfrem̃euidet᷑dñs.uͭait	Ꝯtra pecc̃ores frem̃e uidet᷑ dñs . uͭ ait
.mittent᷑intenebrasext̃iores.ibieritfletus	. mittent᷑ in tenebras ext̃iores . ibi erit fletus
⁊stridor	⁊ stridor
dentiũ:⁊alibi.ꝑ	dentiũ :⁊ alibi . ꝑ
ysaiãꝓph̃amdeelectis	ysaiã ꝓph̃am de electis
loquit᷑dicens.Egredient᷑.⁊uideb̃t	loquit᷑ dicens . Egredient᷑ .⁊ uideb̃t
cadaũauͥoꝝ.qͥp̃uaricatisuntĩme	cadaũa uͥoꝝ . qͥ p̃uaricati sunt ĩme
.ũmiseoꝝñmoriet᷑	. ũmis eoꝝ ñ moriet᷑
.⁊igniᷤñextinguet᷑.⁊	.⁊ igniᷤ ñ extinguet᷑ .⁊
eruntusq;adsacietatẽuisionisom̃icarni.h̃c	erunt usq ; ad sacietatẽ uisionis om̃i carni . h̃c
fremitũpreuideratinsp̃uꝓph̃aabacucc̃dicebat	fremitũ preuiderat in sp̃u ꝓph̃a abacuc c̃ dicebat
